t,zone,soc,reachable,num_reachable,req_de_all,min_de_any,n_expected,n_finite
76,308,80,1,1,5.0,5.0,1,1
76,308,85,1,1,5.0,5.0,1,1
76,308,90,1,1,5.0,5.0,1,1
76,308,95,1,1,5.0,5.0,1,1
76,308,100,1,1,5.0,5.0,1,1
76,317,0,0,0,10.0,10.0,1,1
76,317,5,0,0,10.0,10.0,1,1
76,317,10,1,1,10.0,10.0,1,1
76,317,15,1,1,10.0,10.0,1,1
76,317,20,1,1,10.0,10.0,1,1
76,317,25,1,1,10.0,10.0,1,1
76,317,30,1,1,10.0,10.0,1,1
76,317,35,1,1,10.0,10.0,1,1
76,317,40,1,1,10.0,10.0,1,1
76,317,45,1,1,10.0,10.0,1,1
76,317,50,1,1,10.0,10.0,1,1
76,317,55,1,1,10.0,10.0,1,1
76,317,60,1,1,10.0,10.0,1,1
76,317,65,1,1,10.0,10.0,1,1
76,317,70,1,1,10.0,10.0,1,1
76,317,75,1,1,10.0,10.0,1,1
76,317,80,1,1,10.0,10.0,1,1
76,317,85,1,1,10.0,10.0,1,1
76,317,90,1,1,10.0,10.0,1,1
76,317,95,1,1,10.0,10.0,1,1
76,317,100,1,1,10.0,10.0,1,1
77,308,0,0,0,5.0,5.0,1,1
77,308,5,1,1,5.0,5.0,1,1
77,308,10,1,1,5.0,5.0,1,1
77,308,15,1,1,5.0,5.0,1,1
77,308,20,1,1,5.0,5.0,1,1
77,308,25,1,1,5.0,5.0,1,1
77,308,30,1,1,5.0,5.0,1,1
77,308,35,1,1,5.0,5.0,1,1
77,308,40,1,1,5.0,5.0,1,1
77,308,45,1,1,5.0,5.0,1,1
77,308,50,1,1,5.0,5.0,1,1
77,308,55,1,1,5.0,5.0,1,1
77,308,60,1,1,5.0,5.0,1,1
77,308,65,1,1,5.0,5.0,1,1
77,308,70,1,1,5.0,5.0,1,1
77,308,75,1,1,5.0,5.0,1,1
77,308,80,1,1,5.0,5.0,1,1
77,308,85,1,1,5.0,5.0,1,1
77,308,90,1,1,5.0,5.0,1,1
77,308,95,1,1,5.0,5.0,1,1
77,308,100,1,1,5.0,5.0,1,1
77,317,0,0,0,10.0,10.0,1,1
77,317,5,0,0,10.0,10.0,1,1
77,317,10,1,1,10.0,10.0,1,1
77,317,15,1,1,10.0,10.0,1,1
77,317,20,1,1,10.0,10.0,1,1
77,317,25,1,1,10.0,10.0,1,1
77,317,30,1,1,10.0,10.0,1,1
77,317,35,1,1,10.0,10.0,1,1
77,317,40,1,1,10.0,10.0,1,1
77,317,45,1,1,10.0,10.0,1,1
77,317,50,1,1,10.0,10.0,1,1
77,317,55,1,1,10.0,10.0,1,1
77,317,60,1,1,10.0,10.0,1,1
77,317,65,1,1,10.0,10.0,1,1
77,317,70,1,1,10.0,10.0,1,1
77,317,75,1,1,10.0,10.0,1,1
77,317,80,1,1,10.0,10.0,1,1
77,317,85,1,1,10.0,10.0,1,1
77,317,90,1,1,10.0,10.0,1,1
77,317,95,1,1,10.0,10.0,1,1
77,317,100,1,1,10.0,10.0,1,1
78,308,0,0,0,5.0,5.0,1,1
78,308,5,1,1,5.0,5.0,1,1
78,308,10,1,1,5.0,5.0,1,1
78,308,15,1,1,5.0,5.0,1,1
78,308,20,1,1,5.0,5.0,1,1
78,308,25,1,1,5.0,5.0,1,1
78,308,30,1,1,5.0,5.0,1,1
78,308,35,1,1,5.0,5.0,1,1
78,308,40,1,1,5.0,5.0,1,1
78,308,45,1,1,5.0,5.0,1,1
78,308,50,1,1,5.0,5.0,1,1
78,308,55,1,1,5.0,5.0,1,1
78,308,60,1,1,5.0,5.0,1,1
78,308,65,1,1,5.0,5.0,1,1
78,308,70,1,1,5.0,5.0,1,1
78,308,75,1,1,5.0,5.0,1,1
78,308,80,1,1,5.0,5.0,1,1
78,308,85,1,1,5.0,5.0,1,1
78,308,90,1,1,5.0,5.0,1,1
78,308,95,1,1,5.0,5.0,1,1
78,308,100,1,1,5.0,5.0,1,1
78,317,0,0,0,10.0,10.0,1,1
78,317,5,0,0,10.0,10.0,1,1
78,317,10,1,1,10.0,10.0,1,1
78,317,15,1,1,10.0,10.0,1,1
78,317,20,1,1,10.0,10.0,1,1
78,317,25,1,1,10.0,10.0,1,1
78,317,30,1,1,10.0,10.0,1,1
78,317,35,1,1,10.0,10.0,1,1
78,317,40,1,1,10.0,10.0,1,1
78,317,45,1,1,10.0,10.0,1,1
78,317,50,1,1,10.0,10.0,1,1
78,317,55,1,1,10.0,10.0,1,1
78,317,60,1,1,10.0,10.0,1,1
78,317,65,1,1,10.0,10.0,1,1
78,317,70,1,1,10.0,10.0,1,1
78,317,75,1,1,10.0,10.0,1,1
78,317,80,1,1,10.0,10.0,1,1
78,317,85,1,1,10.0,10.0,1,1
78,317,90,1,1,10.0,10.0,1,1
78,317,95,1,1,10.0,10.0,1,1
78,317,100,1,1,10.0,10.0,1,1
79,308,0,0,0,5.0,5.0,1,1
79,308,5,1,1,5.0,5.0,1,1
79,308,10,1,1,5.0,5.0,1,1
79,308,15,1,1,5.0,5.0,1,1
79,308,20,1,1,5.0,5.0,1,1
79,308,25,1,1,5.0,5.0,1,1
79,308,30,1,1,5.0,5.0,1,1
79,308,35,1,1,5.0,5.0,1,1
79,308,40,1,1,5.0,5.0,1,1
79,308,45,1,1,5.0,5.0,1,1
79,308,50,1,1,5.0,5.0,1,1
79,308,55,1,1,5.0,5.0,1,1
79,308,60,1,1,5.0,5.0,1,1
79,308,65,1,1,5.0,5.0,1,1
79,308,70,1,1,5.0,5.0,1,1
79,308,75,1,1,5.0,5.0,1,1
79,308,80,1,1,5.0,5.0,1,1
79,308,85,1,1,5.0,5.0,1,1
79,308,90,1,1,5.0,5.0,1,1
79,308,95,1,1,5.0,5.0,1,1
79,308,100,1,1,5.0,5.0,1,1
79,317,0,0,0,10.0,10.0,1,1
79,317,5,0,0,10.0,10.0,1,1
79,317,10,1,1,10.0,10.0,1,1
79,317,15,1,1,10.0,10.0,1,1
79,317,20,1,1,10.0,10.0,1,1
79,317,25,1,1,10.0,10.0,1,1
79,317,30,1,1,10.0,10.0,1,1
79,317,35,1,1,10.0,10.0,1,1
79,317,40,1,1,10.0,10.0,1,1
79,317,45,1,1,10.0,10.0,1,1
79,317,50,1,1,10.0,10.0,1,1
79,317,55,1,1,10.0,10.0,1,1
79,317,60,1,1,10.0,10.0,1,1
79,317,65,1,1,10.0,10.0,1,1
79,317,70,1,1,10.0,10.0,1,1
79,317,75,1,1,10.0,10.0,1,1
79,317,80,1,1,10.0,10.0,1,1
79,317,85,1,1,10.0,10.0,1,1
79,317,90,1,1,10.0,10.0,1,1
79,317,95,1,1,10.0,10.0,1,1
79,317,100,1,1,10.0,10.0,1,1
80,308,0,0,0,5.0,5.0,1,1
80,308,5,1,1,5.0,5.0,1,1
80,308,10,1,1,5.0,5.0,1,1
80,308,15,1,1,5.0,5.0,1,1
80,308,20,1,1,5.0,5.0,1,1
80,308,25,1,1,5.0,5.0,1,1
80,308,30,1,1,5.0,5.0,1,1
80,308,35,1,1,5.0,5.0,1,1
80,308,40,1,1,5.0,5.0,1,1
80,308,45,1,1,5.0,5.0,1,1
80,308,50,1,1,5.0,5.0,1,1
80,308,55,1,1,5.0,5.0,1,1
80,308,60,1,1,5.0,5.0,1,1
80,308,65,1,1,5.0,5.0,1,1
80,308,70,1,1,5.0,5.0,1,1
80,308,75,1,1,5.0,5.0,1,1
80,308,80,1,1,5.0,5.0,1,1
80,308,85,1,1,5.0,5.0,1,1
80,308,90,1,1,5.0,5.0,1,1
80,308,95,1,1,5.0,5.0,1,1
80,308,100,1,1,5.0,5.0,1,1
80,317,0,0,0,10.0,10.0,1,1
80,317,5,0,0,10.0,10.0,1,1
80,317,10,1,1,10.0,10.0,1,1
80,317,15,1,1,10.0,10.0,1,1
80,317,20,1,1,10.0,10.0,1,1
80,317,25,1,1,10.0,10.0,1,1
80,317,30,1,1,10.0,10.0,1,1
80,317,35,1,1,10.0,10.0,1,1
80,317,40,1,1,10.0,10.0,1,1
80,317,45,1,1,10.0,10.0,1,1
80,317,50,1,1,10.0,10.0,1,1
80,317,55,1,1,10.0,10.0,1,1
80,317,60,1,1,10.0,10.0,1,1
80,317,65,1,1,10.0,10.0,1,1
80,317,70,1,1,10.0,10.0,1,1
80,317,75,1,1,10.0,10.0,1,1
80,317,80,1,1,10.0,10.0,1,1
80,317,85,1,1,10.0,10.0,1,1
80,317,90,1,1,10.0,10.0,1,1
80,317,95,1,1,10.0,10.0,1,1
80,317,100,1,1,10.0,10.0,1,1
81,308,0,0,0,5.0,5.0,1,1
81,308,5,1,1,5.0,5.0,1,1
81,308,10,1,1,5.0,5.0,1,1
81,308,15,1,1,5.0,5.0,1,1
81,308,20,1,1,5.0,5.0,1,1
81,308,25,1,1,5.0,5.0,1,1
81,308,30,1,1,5.0,5.0,1,1
81,308,35,1,1,5.0,5.0,1,1
81,308,40,1,1,5.0,5.0,1,1
81,308,45,1,1,5.0,5.0,1,1
81,308,50,1,1,5.0,5.0,1,1
81,308,55,1,1,5.0,5.0,1,1
81,308,60,1,1,5.0,5.0,1,1
81,308,65,1,1,5.0,5.0,1,1
81,308,70,1,1,5.0,5.0,1,1
81,308,75,1,1,5.0,5.0,1,1
81,308,80,1,1,5.0,5.0,1,1
81,308,85,1,1,5.0,5.0,1,1
81,308,90,1,1,5.0,5.0,1,1
81,308,95,1,1,5.0,5.0,1,1
81,308,100,1,1,5.0,5.0,1,1
81,317,0,0,0,10.0,10.0,1,1
81,317,5,0,0,10.0,10.0,1,1
81,317,10,1,1,10.0,10.0,1,1
81,317,15,1,1,10.0,10.0,1,1
81,317,20,1,1,10.0,10.0,1,1
81,317,25,1,1,10.0,10.0,1,1
81,317,30,1,1,10.0,10.0,1,1
81,317,35,1,1,10.0,10.0,1,1
81,317,40,1,1,10.0,10.0,1,1
81,317,45,1,1,10.0,10.0,1,1
81,317,50,1,1,10.0,10.0,1,1
81,317,55,1,1,10.0,10.0,1,1
81,317,60,1,1,10.0,10.0,1,1
81,317,65,1,1,10.0,10.0,1,1
81,317,70,1,1,10.0,10.0,1,1
81,317,75,1,1,10.0,10.0,1,1
81,317,80,1,1,10.0,10.0,1,1
81,317,85,1,1,10.0,10.0,1,1
81,317,90,1,1,10.0,10.0,1,1
81,317,95,1,1,10.0,10.0,1,1
81,317,100,1,1,10.0,10.0,1,1
82,308,0,0,0,5.0,5.0,1,1
82,308,5,1,1,5.0,5.0,1,1
82,308,10,1,1,5.0,5.0,1,1
82,308,15,1,1,5.0,5.0,1,1
82,308,20,1,1,5.0,5.0,1,1
82,308,25,1,1,5.0,5.0,1,1
82,308,30,1,1,5.0,5.0,1,1
82,308,35,1,1,5.0,5.0,1,1
82,308,40,1,1,5.0,5.0,1,1
82,308,45,1,1,5.0,5.0,1,1
82,308,50,1,1,5.0,5.0,1,1
82,308,55,1,1,5.0,5.0,1,1
82,308,60,1,1,5.0,5.0,1,1
82,308,65,1,1,5.0,5.0,1,1
82,308,70,1,1,5.0,5.0,1,1
82,308,75,1,1,5.0,5.0,1,1
82,308,80,1,1,5.0,5.0,1,1
82,308,85,1,1,5.0,5.0,1,1
82,308,90,1,1,5.0,5.0,1,1
82,308,95,1,1,5.0,5.0,1,1
82,308,100,1,1,5.0,5.0,1,1
82,317,0,0,0,10.0,10.0,1,1
82,317,5,0,0,10.0,10.0,1,1
82,317,10,1,1,10.0,10.0,1,1
82,317,15,1,1,10.0,10.0,1,1
82,317,20,1,1,10.0,10.0,1,1
82,317,25,1,1,10.0,10.0,1,1
82,317,30,1,1,10.0,10.0,1,1
82,317,35,1,1,10.0,10.0,1,1
82,317,40,1,1,10.0,10.0,1,1
82,317,45,1,1,10.0,10.0,1,1
82,317,50,1,1,10.0,10.0,1,1
82,317,55,1,1,10.0,10.0,1,1
82,317,60,1,1,10.0,10.0,1,1
82,317,65,1,1,10.0,10.0,1,1
82,317,70,1,1,10.0,10.0,1,1
82,317,75,1,1,10.0,10.0,1,1
82,317,80,1,1,10.0,10.0,1,1
82,317,85,1,1,10.0,10.0,1,1
82,317,90,1,1,10.0,10.0,1,1
82,317,95,1,1,10.0,10.0,1,1
82,317,100,1,1,10.0,10.0,1,1
83,308,0,0,0,5.0,5.0,1,1
83,308,5,1,1,5.0,5.0,1,1
83,308,10,1,1,5.0,5.0,1,1
83,308,15,1,1,5.0,5.0,1,1
83,308,20,1,1,5.0,5.0,1,1
83,308,25,1,1,5.0,5.0,1,1
83,308,30,1,1,5.0,5.0,1,1
83,308,35,1,1,5.0,5.0,1,1
83,308,40,1,1,5.0,5.0,1,1
83,308,45,1,1,5.0,5.0,1,1
83,308,50,1,1,5.0,5.0,1,1
83,308,55,1,1,5.0,5.0,1,1
83,308,60,1,1,5.0,5.0,1,1
83,308,65,1,1,5.0,5.0,1,1
83,308,70,1,1,5.0,5.0,1,1
83,308,75,1,1,5.0,5.0,1,1
83,308,80,1,1,5.0,5.0,1,1
83,308,85,1,1,5.0,5.0,1,1
83,308,90,1,1,5.0,5.0,1,1
83,308,95,1,1,5.0,5.0,1,1
83,308,100,1,1,5.0,5.0,1,1
83,317,0,0,0,10.0,10.0,1,1
83,317,5,0,0,10.0,10.0,1,1
83,317,10,1,1,10.0,10.0,1,1
83,317,15,1,1,10.0,10.0,1,1
83,317,20,1,1,10.0,10.0,1,1
83,317,25,1,1,10.0,10.0,1,1
83,317,30,1,1,10.0,10.0,1,1
83,317,35,1,1,10.0,10.0,1,1
83,317,40,1,1,10.0,10.0,1,1
83,317,45,1,1,10.0,10.0,1,1
83,317,50,1,1,10.0,10.0,1,1
83,317,55,1,1,10.0,10.0,1,1
83,317,60,1,1,10.0,10.0,1,1
83,317,65,1,1,10.0,10.0,1,1
83,317,70,1,1,10.0,10.0,1,1
83,317,75,1,1,10.0,10.0,1,1
83,317,80,1,1,10.0,10.0,1,1
83,317,85,1,1,10.0,10.0,1,1
83,317,90,1,1,10.0,10.0,1,1
83,317,95,1,1,10.0,10.0,1,1
83,317,100,1,1,10.0,10.0,1,1
84,308,0,0,0,5.0,5.0,1,1
84,308,5,1,1,5.0,5.0,1,1
84,308,10,1,1,5.0,5.0,1,1
84,308,15,1,1,5.0,5.0,1,1
84,308,20,1,1,5.0,5.0,1,1
84,308,25,1,1,5.0,5.0,1,1
84,308,30,1,1,5.0,5.0,1,1
84,308,35,1,1,5.0,5.0,1,1
84,308,40,1,1,5.0,5.0,1,1
84,308,45,1,1,5.0,5.0,1,1
84,308,50,1,1,5.0,5.0,1,1
84,308,55,1,1,5.0,5.0,1,1
84,308,60,1,1,5.0,5.0,1,1
84,308,65,1,1,5.0,5.0,1,1
84,308,70,1,1,5.0,5.0,1,1
84,308,75,1,1,5.0,5.0,1,1
84,308,80,1,1,5.0,5.0,1,1
84,308,85,1,1,5.0,5.0,1,1
84,308,90,1,1,5.0,5.0,1,1
84,308,95,1,1,5.0,5.0,1,1
84,308,100,1,1,5.0,5.0,1,1
84,317,0,0,0,10.0,10.0,1,1
84,317,5,0,0,10.0,10.0,1,1
84,317,10,1,1,10.0,10.0,1,1
84,317,15,1,1,10.0,10.0,1,1
84,317,20,1,1,10.0,10.0,1,1
84,317,25,1,1,10.0,10.0,1,1
84,317,30,1,1,10.0,10.0,1,1
84,317,35,1,1,10.0,10.0,1,1
84,317,40,1,1,10.0,10.0,1,1
84,317,45,1,1,10.0,10.0,1,1
84,317,50,1,1,10.0,10.0,1,1
84,317,55,1,1,10.0,10.0,1,1
84,317,60,1,1,10.0,10.0,1,1
84,317,65,1,1,10.0,10.0,1,1
84,317,70,1,1,10.0,10.0,1,1
84,317,75,1,1,10.0,10.0,1,1
84,317,80,1,1,10.0,10.0,1,1
84,317,85,1,1,10.0,10.0,1,1
84,317,90,1,1,10.0,10.0,1,1
84,317,95,1,1,10.0,10.0,1,1
84,317,100,1,1,10.0,10.0,1,1
85,308,0,0,0,5.0,5.0,1,1
85,308,5,1,1,5.0,5.0,1,1
85,308,10,1,1,5.0,5.0,1,1
85,308,15,1,1,5.0,5.0,1,1
85,308,20,1,1,5.0,5.0,1,1
85,308,25,1,1,5.0,5.0,1,1
85,308,30,1,1,5.0,5.0,1,1
85,308,35,1,1,5.0,5.0,1,1
85,308,40,1,1,5.0,5.0,1,1
85,308,45,1,1,5.0,5.0,1,1
85,308,50,1,1,5.0,5.0,1,1
85,308,55,1,1,5.0,5.0,1,1
85,308,60,1,1,5.0,5.0,1,1
85,308,65,1,1,5.0,5.0,1,1
85,308,70,1,1,5.0,5.0,1,1
85,308,75,1,1,5.0,5.0,1,1
85,308,80,1,1,5.0,5.0,1,1
85,308,85,1,1,5.0,5.0,1,1
85,308,90,1,1,5.0,5.0,1,1
85,308,95,1,1,5.0,5.0,1,1
85,308,100,1,1,5.0,5.0,1,1
85,317,0,0,0,10.0,10.0,1,1
85,317,5,0,0,10.0,10.0,1,1
85,317,10,1,1,10.0,10.0,1,1
85,317,15,1,1,10.0,10.0,1,1
85,317,20,1,1,10.0,10.0,1,1
85,317,25,1,1,10.0,10.0,1,1
85,317,30,1,1,10.0,10.0,1,1
85,317,35,1,1,10.0,10.0,1,1
85,317,40,1,1,10.0,10.0,1,1
85,317,45,1,1,10.0,10.0,1,1
85,317,50,1,1,10.0,10.0,1,1
85,317,55,1,1,10.0,10.0,1,1
85,317,60,1,1,10.0,10.0,1,1
85,317,65,1,1,10.0,10.0,1,1
85,317,70,1,1,10.0,10.0,1,1
85,317,75,1,1,10.0,10.0,1,1
85,317,80,1,1,10.0,10.0,1,1
85,317,85,1,1,10.0,10.0,1,1
85,317,90,1,1,10.0,10.0,1,1
85,317,95,1,1,10.0,10.0,1,1
85,317,100,1,1,10.0,10.0,1,1
86,308,0,0,0,5.0,5.0,1,1
86,308,5,1,1,5.0,5.0,1,1
86,308,10,1,1,5.0,5.0,1,1
86,308,15,1,1,5.0,5.0,1,1
86,308,20,1,1,5.0,5.0,1,1
86,308,25,1,1,5.0,5.0,1,1
86,308,30,1,1,5.0,5.0,1,1
86,308,35,1,1,5.0,5.0,1,1
86,308,40,1,1,5.0,5.0,1,1
86,308,45,1,1,5.0,5.0,1,1
86,308,50,1,1,5.0,5.0,1,1
86,308,55,1,1,5.0,5.0,1,1
86,308,60,1,1,5.0,5.0,1,1
86,308,65,1,1,5.0,5.0,1,1
86,308,70,1,1,5.0,5.0,1,1
86,308,75,1,1,5.0,5.0,1,1
86,308,80,1,1,5.0,5.0,1,1
86,308,85,1,1,5.0,5.0,1,1
86,308,90,1,1,5.0,5.0,1,1
86,308,95,1,1,5.0,5.0,1,1
86,308,100,1,1,5.0,5.0,1,1
86,317,0,0,0,10.0,10.0,1,1
86,317,5,0,0,10.0,10.0,1,1
86,317,10,1,1,10.0,10.0,1,1
86,317,15,1,1,10.0,10.0,1,1
86,317,20,1,1,10.0,10.0,1,1
86,317,25,1,1,10.0,10.0,1,1
86,317,30,1,1,10.0,10.0,1,1
86,317,35,1,1,10.0,10.0,1,1
86,317,40,1,1,10.0,10.0,1,1
86,317,45,1,1,10.0,10.0,1,1
86,317,50,1,1,10.0,10.0,1,1
86,317,55,1,1,10.0,10.0,1,1
86,317,60,1,1,10.0,10.0,1,1
86,317,65,1,1,10.0,10.0,1,1
86,317,70,1,1,10.0,10.0,1,1
86,317,75,1,1,10.0,10.0,1,1
86,317,80,1,1,10.0,10.0,1,1
86,317,85,1,1,10.0,10.0,1,1
86,317,90,1,1,10.0,10.0,1,1
86,317,95,1,1,10.0,10.0,1,1
86,317,100,1,1,10.0,10.0,1,1
87,308,0,0,0,5.0,5.0,1,1
87,308,5,1,1,5.0,5.0,1,1
87,308,10,1,1,5.0,5.0,1,1
87,308,15,1,1,5.0,5.0,1,1
87,308,20,1,1,5.0,5.0,1,1
87,308,25,1,1,5.0,5.0,1,1
87,308,30,1,1,5.0,5.0,1,1
87,308,35,1,1,5.0,5.0,1,1
87,308,40,1,1,5.0,5.0,1,1
87,308,45,1,1,5.0,5.0,1,1
87,308,50,1,1,5.0,5.0,1,1
87,308,55,1,1,5.0,5.0,1,1
87,308,60,1,1,5.0,5.0,1,1
87,308,65,1,1,5.0,5.0,1,1
87,308,70,1,1,5.0,5.0,1,1
87,308,75,1,1,5.0,5.0,1,1
87,308,80,1,1,5.0,5.0,1,1
87,308,85,1,1,5.0,5.0,1,1
87,308,90,1,1,5.0,5.0,1,1
87,308,95,1,1,5.0,5.0,1,1
87,308,100,1,1,5.0,5.0,1,1
87,317,0,0,0,10.0,10.0,1,1
87,317,5,0,0,10.0,10.0,1,1
87,317,10,1,1,10.0,10.0,1,1
87,317,15,1,1,10.0,10.0,1,1
87,317,20,1,1,10.0,10.0,1,1
87,317,25,1,1,10.0,10.0,1,1
87,317,30,1,1,10.0,10.0,1,1
87,317,35,1,1,10.0,10.0,1,1
87,317,40,1,1,10.0,10.0,1,1
87,317,45,1,1,10.0,10.0,1,1
87,317,50,1,1,10.0,10.0,1,1
87,317,55,1,1,10.0,10.0,1,1
87,317,60,1,1,10.0,10.0,1,1
87,317,65,1,1,10.0,10.0,1,1
87,317,70,1,1,10.0,10.0,1,1
87,317,75,1,1,10.0,10.0,1,1
87,317,80,1,1,10.0,10.0,1,1
87,317,85,1,1,10.0,10.0,1,1
87,317,90,1,1,10.0,10.0,1,1
87,317,95,1,1,10.0,10.0,1,1
87,317,100,1,1,10.0,10.0,1,1
88,308,0,0,0,5.0,5.0,1,1
88,308,5,1,1,5.0,5.0,1,1
88,308,10,1,1,5.0,5.0,1,1
88,308,15,1,1,5.0,5.0,1,1
88,308,20,1,1,5.0,5.0,1,1
88,308,25,1,1,5.0,5.0,1,1
88,308,30,1,1,5.0,5.0,1,1
88,308,35,1,1,5.0,5.0,1,1
88,308,40,1,1,5.0,5.0,1,1
88,308,45,1,1,5.0,5.0,1,1
88,308,50,1,1,5.0,5.0,1,1
88,308,55,1,1,5.0,5.0,1,1
88,308,60,1,1,5.0,5.0,1,1
88,308,65,1,1,5.0,5.0,1,1
88,308,70,1,1,5.0,5.0,1,1
88,308,75,1,1,5.0,5.0,1,1
88,308,80,1,1,5.0,5.0,1,1
88,308,85,1,1,5.0,5.0,1,1
88,308,90,1,1,5.0,5.0,1,1
88,308,95,1,1,5.0,5.0,1,1
88,308,100,1,1,5.0,5.0,1,1
88,317,0,0,0,10.0,10.0,1,1
88,317,5,0,0,10.0,10.0,1,1
88,317,10,1,1,10.0,10.0,1,1
88,317,15,1,1,10.0,10.0,1,1
88,317,20,1,1,10.0,10.0,1,1
88,317,25,1,1,10.0,10.0,1,1
88,317,30,1,1,10.0,10.0,1,1
88,317,35,1,1,10.0,10.0,1,1
88,317,40,1,1,10.0,10.0,1,1
88,317,45,1,1,10.0,10.0,1,1
88,317,50,1,1,10.0,10.0,1,1
88,317,55,1,1,10.0,10.0,1,1
88,317,60,1,1,10.0,10.0,1,1
88,317,65,1,1,10.0,10.0,1,1
88,317,70,1,1,10.0,10.0,1,1
88,317,75,1,1,10.0,10.0,1,1
88,317,80,1,1,10.0,10.0,1,1
88,317,85,1,1,10.0,10.0,1,1
88,317,90,1,1,10.0,10.0,1,1
88,317,95,1,1,10.0,10.0,1,1
88,317,100,1,1,10.0,10.0,1,1
89,308,0,0,0,5.0,5.0,1,1
89,308,5,1,1,5.0,5.0,1,1
89,308,10,1,1,5.0,5.0,1,1
89,308,15,1,1,5.0,5.0,1,1
89,308,20,1,1,5.0,5.0,1,1
89,308,25,1,1,5.0,5.0,1,1
89,308,30,1,1,5.0,5.0,1,1
89,308,35,1,1,5.0,5.0,1,1
89,308,40,1,1,5.0,5.0,1,1
89,308,45,1,1,5.0,5.0,1,1
89,308,50,1,1,5.0,5.0,1,1
89,308,55,1,1,5.0,5.0,1,1
89,308,60,1,1,5.0,5.0,1,1
89,308,65,1,1,5.0,5.0,1,1
89,308,70,1,1,5.0,5.0,1,1
89,308,75,1,1,5.0,5.0,1,1
89,308,80,1,1,5.0,5.0,1,1
89,308,85,1,1,5.0,5.0,1,1
89,308,90,1,1,5.0,5.0,1,1
89,308,95,1,1,5.0,5.0,1,1
89,308,100,1,1,5.0,5.0,1,1
89,317,0,0,0,10.0,10.0,1,1
89,317,5,0,0,10.0,10.0,1,1
89,317,10,1,1,10.0,10.0,1,1
89,317,15,1,1,10.0,10.0,1,1
89,317,20,1,1,10.0,10.0,1,1
89,317,25,1,1,10.0,10.0,1,1
89,317,30,1,1,10.0,10.0,1,1
89,317,35,1,1,10.0,10.0,1,1
89,317,40,1,1,10.0,10.0,1,1
89,317,45,1,1,10.0,10.0,1,1
89,317,50,1,1,10.0,10.0,1,1
89,317,55,1,1,10.0,10.0,1,1
89,317,60,1,1,10.0,10.0,1,1
89,317,65,1,1,10.0,10.0,1,1
89,317,70,1,1,10.0,10.0,1,1
89,317,75,1,1,10.0,10.0,1,1
89,317,80,1,1,10.0,10.0,1,1
89,317,85,1,1,10.0,10.0,1,1
89,317,90,1,1,10.0,10.0,1,1
89,317,95,1,1,10.0,10.0,1,1
89,317,100,1,1,10.0,10.0,1,1
90,308,0,0,0,5.0,5.0,1,1
90,308,5,1,1,5.0,5.0,1,1
90,308,10,1,1,5.0,5.0,1,1
90,308,15,1,1,5.0,5.0,1,1
90,308,20,1,1,5.0,5.0,1,1
90,308,25,1,1,5.0,5.0,1,1
90,308,30,1,1,5.0,5.0,1,1
90,308,35,1,1,5.0,5.0,1,1
90,308,40,1,1,5.0,5.0,1,1
90,308,45,1,1,5.0,5.0,1,1
90,308,50,1,1,5.0,5.0,1,1
90,308,55,1,1,5.0,5.0,1,1
90,308,60,1,1,5.0,5.0,1,1
90,308,65,1,1,5.0,5.0,1,1
90,308,70,1,1,5.0,5.0,1,1
90,308,75,1,1,5.0,5.0,1,1
90,308,80,1,1,5.0,5.0,1,1
90,308,85,1,1,5.0,5.0,1,1
90,308,90,1,1,5.0,5.0,1,1
90,308,95,1,1,5.0,5.0,1,1
90,308,100,1,1,5.0,5.0,1,1
90,317,0,0,0,10.0,10.0,1,1
90,317,5,0,0,10.0,10.0,1,1
90,317,10,1,1,10.0,10.0,1,1
90,317,15,1,1,10.0,10.0,1,1
90,317,20,1,1,10.0,10.0,1,1
90,317,25,1,1,10.0,10.0,1,1
90,317,30,1,1,10.0,10.0,1,1
90,317,35,1,1,10.0,10.0,1,1
90,317,40,1,1,10.0,10.0,1,1
90,317,45,1,1,10.0,10.0,1,1
90,317,50,1,1,10.0,10.0,1,1
90,317,55,1,1,10.0,10.0,1,1
90,317,60,1,1,10.0,10.0,1,1
90,317,65,1,1,10.0,10.0,1,1
90,317,70,1,1,10.0,10.0,1,1
90,317,75,1,1,10.0,10.0,1,1
90,317,80,1,1,10.0,10.0,1,1
90,317,85,1,1,10.0,10.0,1,1
90,317,90,1,1,10.0,10.0,1,1
90,317,95,1,1,10.0,10.0,1,1
90,317,100,1,1,10.0,10.0,1,1
91,308,0,0,0,5.0,5.0,1,1
91,308,5,1,1,5.0,5.0,1,1
91,308,10,1,1,5.0,5.0,1,1
91,308,15,1,1,5.0,5.0,1,1
91,308,20,1,1,5.0,5.0,1,1
91,308,25,1,1,5.0,5.0,1,1
91,308,30,1,1,5.0,5.0,1,1
91,308,35,1,1,5.0,5.0,1,1
91,308,40,1,1,5.0,5.0,1,1
91,308,45,1,1,5.0,5.0,1,1
91,308,50,1,1,5.0,5.0,1,1
91,308,55,1,1,5.0,5.0,1,1
91,308,60,1,1,5.0,5.0,1,1
91,308,65,1,1,5.0,5.0,1,1
91,308,70,1,1,5.0,5.0,1,1
91,308,75,1,1,5.0,5.0,1,1
91,308,80,1,1,5.0,5.0,1,1
91,308,85,1,1,5.0,5.0,1,1
91,308,90,1,1,5.0,5.0,1,1
91,308,95,1,1,5.0,5.0,1,1
